,Target,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Sex_F,Sex_I,Sex_M,water,ratio,new6,a2
3708,9,0.675,0.53,0.195,4,0.62,0.375,0.425,1,0,0,1.58,0.20666666666666667,0.62,-1.0234844532550267
3709,10,0.685,0.55,0.19,4,0.89,0.41,0.4895,0,0,1,1.2105,0.2966666666666667,0.469,-0.9406017273460052
3710,11,0.685,0.535,0.175,4,0.637,0.247,0.46,0,0,1,1.656,0.21233333333333335,0.633,-1.0625064316693205
3711,11,0.705,0.55,0.21,4,0.655,0.3255,0.462,0,0,1,1.5574999999999999,0.21833333333333335,0.6890000000000001,-1.1469825945200158
3712,10,0.705,0.53,0.17,4,0.612,0.394,0.44,1,0,0,1.554,0.204,0.608,-0.9981803526594987
3713,11,0.71,0.555,0.175,4,1.2455,0.3725,0.434,0,0,1,0.948,0.4151666666666667,-0.02750000000000008,-0.35261738717591595
3714,11,0.725,0.56,0.185,4,0.873,0.367,0.435,1,0,0,1.325,0.291,0.367,-0.7750783915038547
3715,11,0.78,0.6,0.21,4,1.1945,0.5745,0.6745,0,0,1,1.5565000000000002,0.298625,0.5745,-1.2705316191328944
3716,5,0.235,0.13,0.075,2,0.0685,0.037,0.0465,0,1,0,0.848,0.0685,0.1745,-0.04334576236549409
3717,7,0.35,0.25,0.1,2,0.1725,0.063,0.1255,0,1,0,0.639,0.1725,0.2785,-0.36807804587373183
3718,7,0.36,0.25,0.115,2,0.21,0.1055,0.128,0,1,0,0.5565,0.21,0.276,-0.3541828249596667
3719,7,0.38,0.28,0.095,2,0.165,0.0435,0.067,0,1,0,0.7244999999999999,0.165,0.159,-0.019165378174311604
3720,7,0.38,0.32,0.115,3,0.323,0.1325,0.164,1,0,0,1.3805,0.1615,0.23500000000000004,-0.2020418464959236
3721,9,0.43,0.31,0.13,3,0.2735,0.163,0.184,0,0,1,1.3795,0.13675,0.3545,-0.41358913873886743
3722,9,0.465,0.36,0.105,2,0.22,0.159,0.1035,0,1,0,0.5175000000000001,0.22,0.19699999999999998,-0.21228713560197407
3723,9,0.47,0.355,0.12,2,0.1765,0.1125,0.1325,0,1,0,0.5785,0.1765,0.3285,-0.4950020060112004
3724,7,0.485,0.365,0.15,3,0.4145,0.199,0.273,1,0,0,1.1135000000000002,0.20725,0.4315000000000001,-0.6513635107480221
3725,9,0.495,0.375,0.155,3,0.45,0.2285,0.2475,0,0,1,1.074,0.225,0.3549999999999999,-0.5083934311394622
3726,8,0.5,0.395,0.145,3,0.332,0.1815,0.2455,0,1,0,1.2409999999999999,0.166,0.4489999999999999,-0.6679497556795866
3727,7,0.505,0.4,0.15,3,0.3445,0.157,0.185,0,0,1,1.3135000000000001,0.17225,0.32549999999999996,-0.4200317997666219
3728,10,0.51,0.375,0.15,3,0.3845,0.156,0.255,0,1,0,1.2045,0.19225,0.42550000000000004,-0.6164555260771655
3729,9,0.51,0.38,0.135,3,0.3435,0.142,0.17,0,0,1,1.3445,0.17175,0.26650000000000007,-0.2789291535057303
3730,9,0.515,0.37,0.115,3,0.3415,0.155,0.146,0,0,1,1.3575,0.17075,0.1805,-0.09204191633298009
3731,9,0.55,0.415,0.18,4,0.502,0.301,0.311,1,0,0,1.8860000000000001,0.16733333333333333,0.48,-0.6835734168093984
3732,10,0.575,0.42,0.19,4,0.914,0.377,0.4095,1,0,0,1.2995,0.3046666666666667,0.2849999999999998,-0.5279128119715533
3733,10,0.605,0.455,0.16,4,0.533,0.273,0.271,0,0,1,1.923,0.17766666666666667,0.32900000000000007,-0.4565164450390773
3734,10,0.615,0.505,0.165,4,0.4895,0.2955,0.345,0,0,1,1.87,0.16316666666666665,0.5305,-0.8300557506156496
3735,9,0.615,0.475,0.15,4,0.476,0.2325,0.283,0,0,1,2.0084999999999997,0.15866666666666665,0.3899999999999999,-0.5573233281901705
3736,10,0.625,0.48,0.18,4,0.565,0.2975,0.3375,0,0,1,1.8,0.18833333333333332,0.4700000000000002,-0.7276993366238904
3737,9,0.625,0.47,0.15,4,0.556,0.2315,0.287,0,0,1,1.9255,0.18533333333333335,0.31799999999999984,-0.46365569369992177
3738,9,0.635,0.505,0.17,4,0.512,0.322,0.355,1,0,0,1.811,0.17066666666666666,0.538,-0.8417811574614805
3739,9,0.65,0.525,0.165,4,0.647,0.2485,0.3005,1,0,0,1.804,0.21566666666666667,0.28400000000000003,-0.5096736251571636
3740,11,0.65,0.5,0.17,4,0.694,0.318,0.3235,1,0,0,1.6644999999999999,0.2313333333333333,0.29300000000000015,-0.5149097765210833
3741,12,0.67,0.525,0.195,4,0.6065,0.2955,0.407,1,0,0,1.691,0.2021666666666667,0.5974999999999999,-0.9782411934352481
3742,13,0.695,0.525,0.205,4,0.819,0.4025,0.4525,1,0,0,1.326,0.27299999999999996,0.496,-0.9093727980658943
3743,12,0.705,0.555,0.195,4,0.7105,0.4215,0.516,1,0,0,1.3519999999999999,0.23683333333333334,0.7115000000000001,-1.2214853332627678
3744,5,0.275,0.205,0.065,2,0.041,0.021,0.034,0,1,0,0.904,0.041,0.157,0.03939893073387754
3745,5,0.285,0.205,0.07,2,0.039,0.0285,0.034,0,1,0,0.8985,0.039,0.169,0.009804068785005476
3746,7,0.36,0.265,0.085,2,0.0675,0.037,0.0615,0,1,0,0.834,0.0675,0.22550000000000003,-0.16990020500857334
3747,6,0.385,0.29,0.1,2,0.1,0.061,0.086,0,1,0,0.753,0.1,0.272,-0.3159787456816994
3748,6,0.4,0.315,0.1,2,0.143,0.0735,0.091,0,1,0,0.6925,0.143,0.23900000000000002,-0.2611753920211021
3749,7,0.43,0.33,0.095,2,0.118,0.065,0.123,0,1,0,0.694,0.118,0.318,-0.4592493685037242
3750,8,0.435,0.375,0.11,2,0.17,0.076,0.145,0,1,0,0.609,0.17,0.33999999999999997,-0.5732668373802406
3751,7,0.45,0.335,0.115,2,0.195,0.071,0.11,0,1,0,0.624,0.195,0.255,-0.31359411065403664
3752,8,0.475,0.355,0.135,2,0.2145,0.09,0.1435,0,1,0,0.552,0.2145,0.3424999999999999,-0.5342630196807681
3753,8,0.475,0.36,0.11,2,0.191,0.099,0.13,0,1,0,0.58,0.191,0.289,-0.41541593625373774
3754,8,0.485,0.37,0.14,3,0.2425,0.088,0.1465,0,1,0,1.5230000000000001,0.12125,0.33049999999999996,-0.3611658974594725
3755,8,0.51,0.395,0.105,3,0.234,0.127,0.165,0,1,0,1.474,0.117,0.30600000000000005,-0.3378498607749229
3756,9,0.515,0.39,0.12,3,0.235,0.135,0.179,0,1,0,1.451,0.1175,0.363,-0.44206232381802824
3757,10,0.52,0.41,0.14,3,0.3395,0.129,0.1945,0,1,0,1.337,0.16975,0.3295,-0.4348589937801426
3758,9,0.525,0.4,0.14,3,0.2605,0.108,0.21,0,1,0,1.4215,0.13025,0.43949999999999995,-0.6046539355220801
3759,9,0.53,0.425,0.155,3,0.307,0.171,0.2595,0,0,1,1.2625,0.1535,0.522,-0.8020862946306476
3760,9,0.53,0.425,0.13,3,0.2975,0.1395,0.22,0,0,1,1.343,0.14875,0.40249999999999997,-0.5774976448479547
3761,10,0.53,0.42,0.135,3,0.294,0.156,0.1825,0,0,1,1.3675000000000002,0.147,0.341,-0.4444874565615886
3762,8,0.53,0.395,0.115,2,0.2025,0.101,0.148,0,1,0,0.5485,0.2025,0.3235,-0.5117486909305439
3763,11,0.53,0.41,0.15,3,0.2435,0.1525,0.1895,0,1,0,1.4144999999999999,0.12175,0.43550000000000005,-0.5890631396636329
3764,10,0.535,0.4,0.145,3,0.3065,0.1365,0.22,0,1,0,1.337,0.15325,0.4235,-0.5862525859020452
3765,9,0.535,0.45,0.135,3,0.2845,0.1845,0.265,0,1,0,1.266,0.14225,0.5155000000000001,-0.8113536908949875
3766,10,0.555,0.44,0.14,3,0.346,0.1715,0.2735,1,0,0,1.209,0.173,0.4810000000000001,-0.7507575592848909
3767,10,0.555,0.46,0.16,3,0.3345,0.1935,0.275,0,0,1,1.197,0.16725,0.5355000000000001,-0.8549931895598921
3768,9,0.56,0.465,0.145,3,0.3345,0.22,0.2695,0,0,1,1.176,0.16725,0.49449999999999994,-0.7899535894501938
3769,9,0.56,0.43,0.145,3,0.3895,0.2325,0.245,1,0,0,1.133,0.19475,0.3905,-0.5818142241297739
3770,9,0.565,0.43,0.125,3,0.2815,0.139,0.21,0,1,0,1.3695,0.14075,0.38849999999999996,-0.5314123922867008
3771,10,0.575,0.45,0.145,3,0.364,0.1505,0.26,0,1,0,1.2255,0.182,0.44600000000000006,-0.6896819681135198
3772,9,0.575,0.465,0.12,4,0.516,0.2185,0.235,0,0,1,2.0305,0.17200000000000001,0.19399999999999995,-0.2409831154047648
3773,9,0.575,0.46,0.15,3,0.333,0.207,0.2985,1,0,0,1.1615,0.1665,0.5640000000000001,-0.9001541684526594
3774,9,0.58,0.42,0.14,3,0.3285,0.102,0.2255,0,1,0,1.3439999999999999,0.16425,0.4025000000000001,-0.5557129543564014
3775,8,0.58,0.45,0.155,3,0.321,0.1975,0.2445,0,0,1,1.237,0.1605,0.4779999999999999,-0.7200038871011172
3776,13,0.585,0.42,0.155,3,0.442,0.2155,0.2875,1,0,0,1.0550000000000002,0.221,0.443,-0.6796398293859439
3777,9,0.585,0.47,0.145,3,0.4025,0.2365,0.265,0,0,1,1.096,0.20125,0.41750000000000004,-0.6731596073277164
3778,9,0.59,0.45,0.125,3,0.437,0.1515,0.245,0,1,0,1.1665,0.2185,0.303,-0.45756311416128603
3779,10,0.595,0.48,0.185,4,0.526,0.2975,0.314,0,0,1,1.8625,0.17533333333333334,0.472,-0.7226991438294202
3780,10,0.615,0.48,0.185,4,0.4985,0.315,0.33,0,0,1,1.8565,0.16616666666666666,0.5315000000000001,-0.8006530575398986
3781,10,0.615,0.455,0.13,3,0.49,0.182,0.2655,0,0,1,1.0625,0.245,0.30100000000000005,-0.4761415302101069
3782,11,0.62,0.5,0.175,4,0.4895,0.24,0.343,1,0,0,1.9275,0.16316666666666665,0.5465,-0.8443909233422102
3783,12,0.62,0.48,0.18,4,0.5285,0.2655,0.306,0,1,0,1.9,0.17616666666666667,0.4435,-0.6667704941175263
3784,11,0.62,0.48,0.155,4,0.527,0.374,0.3175,0,0,1,1.7814999999999999,0.17566666666666667,0.41800000000000004,-0.63278234302869
3785,9,0.625,0.495,0.155,4,0.5055,0.278,0.345,0,0,1,1.8715000000000002,0.16849999999999998,0.49450000000000005,-0.7667729487312882
3786,10,0.625,0.5,0.185,4,0.5995,0.248,0.335,0,0,1,1.8175,0.19983333333333334,0.4405,-0.7156967548936564
3787,12,0.63,0.49,0.16,4,0.407,0.224,0.354,0,0,1,2.015,0.13566666666666666,0.621,-0.9209596935261468
3788,8,0.63,0.475,0.15,4,0.433,0.2975,0.315,1,0,0,1.9545000000000001,0.14433333333333334,0.49699999999999994,-0.7137399067969198
3789,10,0.645,0.51,0.155,4,0.5015,0.24,0.342,1,0,0,1.9165,0.16716666666666666,0.49250000000000005,-0.7685144979606174
3790,10,0.65,0.505,0.175,4,0.5105,0.262,0.39,1,0,0,1.8375,0.17016666666666666,0.6194999999999999,-0.9653581869337553
3791,11,0.65,0.495,0.175,4,0.528,0.258,0.37,1,0,0,1.8439999999999999,0.17600000000000002,0.5619999999999998,-0.869490654138144
3792,13,0.655,0.52,0.175,4,0.6275,0.27,0.45,1,0,0,1.6525,0.20916666666666664,0.6225,-1.040956053546771
3793,14,0.665,0.525,0.18,4,0.678,0.229,0.456,1,0,0,1.637,0.226,0.594,-1.017876659396689
3794,10,0.67,0.52,0.175,4,0.6275,0.379,0.374,0,0,1,1.6195,0.20916666666666664,0.4704999999999999,-0.7880883993403072
3795,12,0.675,0.54,0.175,4,0.6645,0.278,0.512,0,0,1,1.5455,0.2215,0.7095000000000001,-1.207089392456017
3796,11,0.675,0.54,0.21,4,0.686,0.318,0.45,1,0,0,1.546,0.22866666666666668,0.634,-1.0816950126754024
3797,13,0.695,0.58,0.2,4,0.675,0.478,0.5295,0,0,1,1.3175,0.225,0.784,-1.3401763925358845
3798,10,0.695,0.535,0.175,4,0.5465,0.2815,0.465,1,0,0,1.707,0.18216666666666667,0.7335,-1.1699855737681033
3799,11,0.705,0.56,0.17,4,0.607,0.318,0.44,1,0,0,1.635,0.20233333333333334,0.613,-1.0351139137096492
3800,12,0.74,0.58,0.205,4,0.8155,0.4695,0.488,0,0,1,1.227,0.2718333333333333,0.5704999999999999,-1.0680931372164406
3801,3,0.205,0.155,0.045,2,0.0235,0.011,0.014,0,1,0,0.9515,0.0235,0.0945,0.26491782214965215
3802,6,0.305,0.23,0.075,2,0.0595,0.0305,0.05,0,1,0,0.86,0.0595,0.1905,-0.0752154160551044
3803,7,0.32,0.23,0.06,2,0.0615,0.0275,0.0355,0,1,0,0.8755,0.0615,0.1295,0.13333936641571956
3804,7,0.355,0.27,0.1,2,0.11,0.042,0.064,0,1,0,0.784,0.11,0.21800000000000003,-0.16571746153255237
3805,9,0.425,0.305,0.11,2,0.173,0.0875,0.0975,0,0,1,0.642,0.173,0.24200000000000005,-0.2500160197841228
3806,8,0.425,0.31,0.095,2,0.1645,0.071,0.1,0,1,0,0.6645,0.1645,0.2255,-0.2167268786178102
3807,8,0.45,0.365,0.115,3,0.318,0.121,0.1325,1,0,0,1.4285,0.159,0.177,-0.08615854877803633
3808,10,0.515,0.385,0.13,3,0.2855,0.1285,0.175,0,0,1,1.411,0.14275,0.3245,-0.37622988417259356
3809,8,0.52,0.375,0.135,3,0.221,0.117,0.17,1,0,0,1.492,0.1105,0.3890000000000001,-0.46195905845360963
3810,8,0.525,0.4,0.125,3,0.2435,0.119,0.175,0,1,0,1.4625,0.12175,0.3565,-0.4355262280479774
3811,9,0.555,0.445,0.13,3,0.4225,0.155,0.24,0,0,1,1.1825,0.21125,0.3175,-0.48344036898473525
3812,12,0.61,0.49,0.17,4,0.4605,0.2825,0.344,1,0,0,1.913,0.1535,0.5675,-0.8629359836968173
3813,8,0.35,0.26,0.095,2,0.0985,0.043,0.07,0,1,0,0.7885,0.0985,0.2315,-0.19889968950310652
3814,6,0.38,0.275,0.095,2,0.106,0.0485,0.21,0,1,0,0.6355,0.106,0.504,-0.9395318175224452
3815,8,0.46,0.34,0.1,2,0.1805,0.0875,0.0965,0,1,0,0.6355,0.1805,0.21250000000000002,-0.20807795772847426
3816,8,0.465,0.355,0.12,3,0.2725,0.097,0.1395,0,0,1,1.4909999999999999,0.13625,0.2465,-0.19679854532650237
3817,8,0.475,0.385,0.12,3,0.289,0.0905,0.153,0,0,1,1.4675,0.1445,0.25700000000000006,-0.25862056214983714
3818,9,0.565,0.445,0.14,3,0.406,0.1605,0.2245,0,0,1,1.209,0.203,0.32300000000000006,-0.4777710876204468
3819,8,0.57,0.45,0.14,3,0.477,0.1605,0.2515,0,0,1,1.111,0.2385,0.30600000000000005,-0.4850990611360431
3820,10,0.57,0.44,0.145,3,0.3605,0.1955,0.2735,0,0,1,1.1704999999999999,0.18025,0.4765,-0.7376803844059823
3821,10,0.595,0.46,0.155,4,0.4275,0.207,0.3305,0,0,1,2.035,0.1425,0.5435000000000001,-0.7923731065794577
3822,9,0.605,0.48,0.175,4,0.4815,0.2305,0.356,1,0,0,1.932,0.1605,0.5804999999999998,-0.8857997635557695
3823,9,0.615,0.455,0.135,4,0.4735,0.263,0.274,1,0,0,1.9895,0.15783333333333333,0.3445000000000001,-0.4591880579372758
3824,7,0.62,0.46,0.17,4,0.535,0.2635,0.296,0,0,1,1.9055,0.17833333333333334,0.3969999999999999,-0.5721378390203611
3825,11,0.625,0.47,0.17,4,0.4605,0.2565,0.3945,0,0,1,1.8884999999999998,0.1535,0.6685,-1.0066224111703816
3826,10,0.68,0.52,0.185,4,0.5985,0.395,0.4575,1,0,0,1.549,0.1995,0.6865000000000001,-1.110514675266029
3827,11,0.68,0.54,0.195,4,0.5565,0.3235,0.4285,0,0,1,1.6915,0.1855,0.6904999999999999,-1.1100035446309775
3828,11,0.68,0.52,0.175,4,0.7525,0.351,0.374,0,0,1,1.5225,0.2508333333333333,0.3454999999999999,-0.6454852162483644
3829,12,0.71,0.555,0.17,4,0.5375,0.38,0.431,1,0,0,1.6515,0.17916666666666667,0.6645,-1.0726174785550517
3830,14,0.5,0.385,0.12,3,0.2305,0.125,0.235,0,0,1,1.4095,0.11525,0.4794999999999999,-0.6895671949369249
3831,10,0.545,0.42,0.175,3,0.256,0.1775,0.275,1,0,0,1.2915,0.128,0.644,-0.9765998492883141
3832,14,0.46,0.365,0.115,2,0.165,0.083,0.17,1,0,0,0.582,0.165,0.405,-0.6938363928352452
3833,11,0.535,0.41,0.15,3,0.345,0.187,0.24,0,0,1,1.228,0.1725,0.43500000000000005,-0.6358575237770967
3834,6,0.335,0.26,0.075,2,0.0855,0.04,0.085,0,0,1,0.7895,0.0855,0.2345,-0.23336872994788957
3835,7,0.425,0.35,0.1,2,0.175,0.0755,0.175,1,0,0,0.5745,0.175,0.37500000000000006,-0.6536690042522976
3836,9,0.41,0.325,0.1,2,0.146,0.072,0.105,0,0,1,0.677,0.146,0.264,-0.33534437093935926
3837,4,0.17,0.105,0.035,2,0.012,0.0085,0.005,0,1,0,0.9745,0.012,0.068,0.3955835953403833
3838,8,0.335,0.25,0.095,2,0.0795,0.0495,0.055,0,1,0,0.8160000000000001,0.0795,0.22049999999999997,-0.15821884714284148
3839,8,0.52,0.425,0.125,3,0.372,0.205,0.19,0,0,1,1.233,0.186,0.258,-0.33115133832396215
3840,9,0.53,0.41,0.145,3,0.375,0.204,0.245,1,0,0,1.1760000000000002,0.1875,0.405,-0.596832188718097
3841,11,0.5,0.42,0.125,3,0.255,0.15,0.205,0,0,1,1.3900000000000001,0.1275,0.4049999999999999,-0.5763441937305015
3842,9,0.615,0.475,0.145,3,0.3915,0.195,0.32,1,0,0,1.0935,0.19575,0.5385,-0.8775610618959895
3843,16,0.575,0.45,0.16,3,0.44,0.1685,0.27,0,0,1,1.1215,0.22,0.4200000000000001,-0.6712587636284626
3844,14,0.57,0.45,0.155,3,0.326,0.1895,0.355,0,0,1,1.1295,0.163,0.694,-1.1171013493335622
3845,11,0.455,0.35,0.105,2,0.1625,0.097,0.145,0,0,1,0.5955,0.1625,0.3375,-0.525610446694337
3846,6,0.37,0.275,0.085,2,0.096,0.056,0.08,0,1,0,0.768,0.096,0.234,-0.2119891661753783
3847,9,0.445,0.37,0.125,3,0.2495,0.087,0.159,0,0,1,1.5045,0.12475,0.31850000000000006,-0.36951846502829544
3848,14,0.675,0.535,0.22,4,0.6175,0.4255,0.453,1,0,0,1.5039999999999998,0.20583333333333334,0.7285,-1.1841387972090032
3849,6,0.385,0.3,0.115,2,0.1645,0.085,0.1025,0,0,1,0.648,0.1645,0.27049999999999996,-0.3422798703582506
3850,7,0.375,0.295,0.11,2,0.1255,0.0575,0.1035,1,0,0,0.7135,0.1255,0.3015,-0.4176141138781573
3851,10,0.56,0.44,0.13,3,0.2425,0.202,0.285,0,0,1,1.2705,0.12125,0.5874999999999999,-0.9036947495633898
3852,12,0.55,0.41,0.15,3,0.282,0.186,0.275,0,0,1,1.2570000000000001,0.141,0.5680000000000001,-0.8543794799056537
3853,9,0.57,0.465,0.155,3,0.446,0.261,0.255,1,0,0,1.0379999999999998,0.223,0.37400000000000005,-0.610339652958931
3854,11,0.485,0.4,0.155,3,0.236,0.183,0.255,1,0,0,1.326,0.118,0.5840000000000001,-0.9011864819249221
3855,8,0.41,0.335,0.115,2,0.19,0.085,0.135,0,0,1,0.59,0.19,0.31,-0.4794911304732943
3856,9,0.335,0.255,0.085,2,0.071,0.0405,0.055,0,1,0,0.8335,0.071,0.20900000000000002,-0.1307051742588773
3857,16,0.655,0.515,0.2,4,0.443,0.3375,0.49,0,0,1,1.7295,0.14766666666666667,0.9369999999999998,-1.427170409360481
3858,12,0.565,0.45,0.165,3,0.322,0.244,0.37,1,0,0,1.064,0.161,0.748,-1.1983181369416385
3859,9,0.57,0.44,0.19,4,0.447,0.207,0.265,1,0,0,2.081,0.149,0.463,-0.6347763275872738
3860,14,0.55,0.465,0.15,4,0.3575,0.194,0.19,1,0,0,2.2584999999999997,0.11916666666666666,0.32249999999999995,-0.39160668357365946
3861,14,0.63,0.475,0.175,4,0.4155,0.3385,0.49,1,0,0,1.756,0.13849999999999998,0.9145000000000001,-1.3886892944620537
3862,10,0.475,0.37,0.125,3,0.266,0.1725,0.185,0,0,1,1.3765,0.133,0.354,-0.43806774124827225
3863,18,0.655,0.5,0.18,4,0.508,0.314,0.445,1,0,0,1.7329999999999999,0.16933333333333334,0.742,-1.1531083368118593
3864,5,0.32,0.235,0.065,2,0.058,0.0225,0.05,0,1,0,0.8694999999999999,0.058,0.17200000000000001,-0.011321595573949197
3865,19,0.525,0.395,0.165,3,0.285,0.1405,0.285,0,0,1,1.2895,0.1425,0.615,-0.9416177633246166
3866,10,0.525,0.43,0.165,3,0.289,0.1745,0.195,1,0,0,1.3415,0.1445,0.431,-0.6181367136165804
3867,15,0.5,0.39,0.13,3,0.2505,0.1635,0.195,1,0,0,1.391,0.12525,0.3995,-0.5292178643326492
3868,8,0.44,0.34,0.135,2,0.1505,0.0945,0.135,1,0,0,0.62,0.1505,0.38950000000000007,-0.6259179181631072
3869,9,0.49,0.385,0.16,3,0.2455,0.171,0.205,1,0,0,1.3785,0.12275,0.4845,-0.6850856597710351
3870,15,0.545,0.44,0.165,3,0.2875,0.204,0.25,0,0,1,1.2585000000000002,0.14375,0.5425000000000001,-0.8286767853483161
3871,12,0.45,0.36,0.11,2,0.203,0.082,0.13,1,0,0,0.585,0.203,0.27699999999999997,-0.40676630261787916
3872,9,0.515,0.4,0.115,3,0.191,0.1445,0.17,1,0,0,1.4945,0.0955,0.37900000000000006,-0.46688679717649895
3873,5,0.33,0.25,0.075,2,0.056,0.035,0.05,0,1,0,0.859,0.056,0.194,-0.08225252498457936
3874,12,0.525,0.41,0.15,3,0.274,0.151,0.25,1,0,0,1.325,0.137,0.526,-0.7868268989441628
3875,9,0.295,0.225,0.09,2,0.048,0.046,0.05,0,0,1,0.856,0.048,0.23200000000000004,-0.20483675457261075
3876,16,0.545,0.45,0.16,3,0.2925,0.1545,0.365,0,0,1,1.1880000000000002,0.14625,0.7575000000000001,-1.2132460161942058
3877,15,0.645,0.5,0.225,4,0.587,0.4055,0.41,1,0,0,1.5975000000000001,0.19566666666666666,0.683,-1.0772454143901242
3878,10,0.45,0.355,0.115,2,0.18,0.1185,0.155,0,0,1,0.5465,0.18,0.36000000000000004,-0.5913827050589058
3879,15,0.61,0.49,0.17,4,0.5655,0.2385,0.295,1,0,0,1.901,0.1885,0.36449999999999994,-0.5702343991271089
3880,7,0.38,0.3,0.1,2,0.1305,0.056,0.09,0,1,0,0.7235,0.1305,0.2495,-0.28140585184212613
3881,10,0.565,0.455,0.13,4,0.439,0.2645,0.3,1,0,0,1.9965,0.14633333333333334,0.421,-0.60252831141972
3882,15,0.67,0.545,0.16,4,0.5985,0.2565,0.495,1,0,0,1.65,0.1995,0.7115,-1.1930186660513369
3883,10,0.54,0.425,0.12,3,0.2945,0.153,0.195,0,0,1,1.3575,0.14725,0.3355,-0.4418747829476273
3884,9,0.29,0.225,0.075,2,0.071,0.059,0.045,0,1,0,0.825,0.071,0.16899999999999998,-0.014561695784262807
3885,7,0.41,0.33,0.105,2,0.1525,0.074,0.11,0,1,0,0.6635,0.1525,0.27749999999999997,-0.3768591706263017
3886,7,0.46,0.375,0.12,2,0.2205,0.088,0.17,1,0,0,0.5215,0.2205,0.35950000000000004,-0.6205686174128706
3887,9,0.56,0.44,0.155,3,0.4315,0.263,0.255,1,0,0,1.0505,0.21575,0.38850000000000007,-0.605579267674949
3888,12,0.575,0.45,0.1,3,0.431,0.222,0.235,1,0,0,1.112,0.2155,0.23899999999999993,-0.3451968232401998
3889,12,0.62,0.5,0.2,4,0.4605,0.263,0.43,0,0,1,1.8465,0.1535,0.7995,-1.2320730288572892
3890,16,0.515,0.4,0.14,3,0.2955,0.184,0.185,0,0,1,1.3355000000000001,0.14775,0.35450000000000004,-0.4548127377431054
3891,12,0.56,0.46,0.18,3,0.342,0.196,0.355,1,0,0,1.107,0.171,0.7279999999999998,-1.1768402164170728
3892,13,0.5,0.4,0.15,3,0.273,0.112,0.295,1,0,0,1.32,0.1365,0.6169999999999999,-0.9756497457865416
3893,9,0.435,0.355,0.125,2,0.1535,0.074,0.165,0,1,0,0.6075,0.1535,0.4265000000000001,-0.7420860500421789
3894,12,0.495,0.38,0.135,3,0.263,0.1425,0.215,0,0,1,1.3795000000000002,0.1315,0.43699999999999994,-0.6046494071895111
3895,13,0.595,0.5,0.18,4,0.4405,0.192,0.39,1,0,0,1.9775,0.14683333333333334,0.6995000000000001,-1.0873950533840036
3896,14,0.76,0.575,0.19,4,0.7035,0.386,0.56,0,0,1,1.3504999999999998,0.23450000000000001,0.7965,-1.3397005562602202
3897,17,0.615,0.5,0.165,4,0.488,0.244,0.345,1,0,0,1.923,0.16266666666666665,0.532,-0.8266868349180647
3898,10,0.565,0.46,0.15,3,0.3455,0.1925,0.275,1,0,0,1.1869999999999998,0.17275,0.5045000000000002,-0.8031824731732491
3899,4,0.14,0.105,0.035,2,0.005,0.0035,0.005,0,1,0,0.9865,0.005,0.075,0.31101831470246105
3900,15,0.445,0.345,0.14,2,0.2055,0.1015,0.1085,0,0,1,0.5845,0.2055,0.2915,-0.4104295373573211
3901,12,0.525,0.43,0.125,3,0.3315,0.166,0.1775,1,0,0,1.325,0.16575,0.27349999999999997,-0.34641491737979674
3902,4,0.16,0.12,0.02,2,0.0075,0.0045,0.005,0,1,0,0.983,0.0075,0.0425,0.5193760988806407
3903,16,0.635,0.48,0.235,4,0.413,0.228,0.36,0,0,1,1.999,0.13766666666666666,0.7769999999999999,-1.1227359253948392
3904,16,0.575,0.47,0.165,3,0.292,0.179,0.35,0,0,1,1.179,0.146,0.738,-1.1734853322042258
3905,6,0.38,0.27,0.095,2,0.0835,0.0515,0.07,0,0,1,0.7949999999999999,0.0835,0.2465,-0.22170388613910316
3906,4,0.245,0.18,0.065,2,0.0245,0.0135,0.02,0,0,1,0.942,0.0245,0.14550000000000002,0.08224461208749952
3907,13,0.48,0.39,0.15,3,0.276,0.134,0.185,0,1,0,1.405,0.138,0.3939999999999999,-0.5304340583819638
3908,9,0.455,0.365,0.135,2,0.1515,0.1165,0.145,0,1,0,0.587,0.1515,0.4085000000000001,-0.6834516832400943
3909,10,0.455,0.375,0.125,2,0.1985,0.111,0.12,1,0,0,0.5705,0.1985,0.2915,-0.4467373246135885
3910,13,0.455,0.355,0.135,2,0.1865,0.0935,0.168,0,0,1,0.5519999999999999,0.1865,0.4195000000000001,-0.7171403110414009
3911,10,0.355,0.27,0.1,2,0.083,0.037,0.075,0,1,0,0.8049999999999999,0.083,0.26699999999999996,-0.30005576841082976
3912,15,0.52,0.405,0.14,3,0.2865,0.146,0.205,0,1,0,1.3625,0.14325,0.40349999999999997,-0.5528114951070512
3913,11,0.54,0.4,0.145,3,0.315,0.181,0.215,0,1,0,1.2890000000000001,0.1575,0.40499999999999997,-0.5505416492886367
3914,19,0.52,0.39,0.14,3,0.2415,0.144,0.26,0,1,0,1.3545,0.12075,0.5585,-0.8296826734385141
3915,11,0.56,0.445,0.165,4,0.4535,0.253,0.275,0,1,0,2.0185,0.15116666666666667,0.4265000000000001,-0.5948799560691099
3916,10,0.52,0.41,0.16,3,0.2845,0.153,0.225,1,0,0,1.3375,0.14225,0.48550000000000004,-0.7087853395133474
3917,13,0.615,0.46,0.19,4,0.4335,0.226,0.33,0,1,0,2.0105,0.1445,0.6065,-0.8728762541102464
